ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-20622,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,sadness,2: moderate amount of sadness can be inferred,2,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can. mufc,how can you blame the manager watching these players play? it's abysmal. our team are dreadful. if jose can't save us. no-one can. mufc
2017-En-40482,"@EllenMellon_88 Got #mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! #ukrunchat",sadness,0: no sadness can be inferred,0,"Got mybrokenfoot running Great North Run, can't wait to run again in a few months time - be mostly dark then! ukrunchat","got mybrokenfoot running great north run, can't wait to run again in a few months time - be mostly dark then! ukrunchat"
2017-En-40438,"@LucidBurrito Doesnt do it to anyone else, he literally pulled me into the office cause someone complained I spit in the sink yesterday",sadness,1: low amount of sadness can be inferred,1,"Doesnt do it to anyone else, he literally pulled me into the office cause someone complained I spit in the sink yesterday","doesnt do it to anyone else, he literally pulled me into the office cause someone complained i spit in the sink yesterday"
2017-En-40729,"@BlurtAlerts 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you",sadness,0: no sadness can be inferred,0,"'the darkest of nights can be bright, the solemn of faces lights up with a smile'. - believe in me, as I do in you","'the darkest of nights can be bright, the solemn of faces lights up with a smile'. - believe in me, as i do in you"
2017-En-40802,"[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **",sadness,2: moderate amount of sadness can be inferred,2,"[ ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **","[ ] *she would frown a bit, folding her arms* 'why is it that every time i'm in need of assistance someone expects a lil **"
2017-En-40152,Sometimes the support network is causing the damage. \n\n #support #Damaged #alone #tired  #hurt #nojustice  #surivivor #NoMore,sadness,2: moderate amount of sadness can be inferred,2,Sometimes the support network is causing the damage. \n\n support Damaged alone tired hurt nojustice surivivor NoMore,sometimes the support network is causing the damage. \n\n support damaged alone tired hurt nojustice surivivor nomore
2017-En-41340,"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is #grim",sadness,3: high amount of sadness can be inferred,3,"Haven't been here a while, been watching lots of TV. Conclusion whataloadoftat...if I wasn't depressed before afternoon TV is grim","haven't been here a while, been watching lots of tv. conclusion whataloadoftat...if i wasn't depressed before afternoon tv is grim"
2017-En-40472,"@VileBairn Turning then, the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”",sadness,1: low amount of sadness can be inferred,1,"Turning then, the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”","turning then, the older woman looked at sybil with a most somber expression. \n\n“she ran away from me. but i cannot blame her.”"
2017-En-40149,"If you find me lost, will you stay as a passerby or will you get lost with me? #musings #melancholy",sadness,2: moderate amount of sadness can be inferred,2,"If you find me lost, will you stay as a passerby or will you get lost with me? musings melancholy","if you find me lost, will you stay as a passerby or will you get lost with me? musings melancholy"
2017-En-40562,"AQW should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time.",sadness,0: no sadness can be inferred,0,"AQW should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time.","aqw should've always stayed in the 08 art style, now it's just a competition to create more detailed art each time."
2017-En-41325,@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage,sadness,0: no sadness can be inferred,0,make sure you's Young breadrins sling us a quick vote murky skeng votage,make sure you's young breadrins sling us a quick vote murky skeng votage
2017-En-40350,So now... yeah. I'm home again.\nStill feeling mixed up inside &amp; kinda gloomy. But a little more optimistic that I'll figure this out.,sadness,1: low amount of sadness can be inferred,1,So now... yeah. I'm home again.\nStill feeling mixed up inside &amp; kinda gloomy. But a little more optimistic that I'll figure this out.,so now... yeah. i'm home again.\nstill feeling mixed up inside &amp; kinda gloomy. but a little more optimistic that i'll figure this out.
2017-En-40932,Go help the cause.@plantingaseed.net. #recovery  #sober #addiction,sadness,0: no sadness can be inferred,0,Go help the cause..net. recovery sober addiction,go help the cause..net. recovery sober addiction
2017-En-40862,HartRamsey'sUPLIFT If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source.Look to the LORD!,sadness,0: no sadness can be inferred,0,HartRamsey'sUPLIFT If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source.Look to the LORD!,hartramsey'suplift if you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source.look to the lord!
2017-En-41510,@CrystiCaro yeah agree - I think it was a family member and they covered up #sad,sadness,3: high amount of sadness can be inferred,3,yeah agree - I think it was a family member and they covered up sad,yeah agree - i think it was a family member and they covered up sad
2017-En-40530,@10carley what a sulky pants!,sadness,0: no sadness can be inferred,0,what a sulky pants!,what a sulky pants!
2017-En-41204,Drinkin me some red wine &amp; listening to some fred mcdowell playing the #blues . He did not play no #rocknroll. Fantastic noise  #justsaying,sadness,0: no sadness can be inferred,0,Drinkin me some red wine &amp; listening to some fred mcdowell playing the blues . He did not play no rocknroll. Fantastic noise justsaying,drinkin me some red wine &amp; listening to some fred mcdowell playing the blues . he did not play no rocknroll. fantastic noise justsaying
2017-En-41469,@JohnVerdejo Mannn I can't count how many times I've had the '#PR's power grid needs some serious updating' conversation...,sadness,1: low amount of sadness can be inferred,1,Mannn I can't count how many times I've had the 'PR's power grid needs some serious updating' conversation...,mannn i can't count how many times i've had the 'pr's power grid needs some serious updating' conversation...
2017-En-40494,@DaltonRapattoni sadly i have to go to bed now don't announce anything while i'm gone thank u i love you,sadness,0: no sadness can be inferred,0,sadly i have to go to bed now don't announce anything while i'm gone thank u i love you,sadly i have to go to bed now don't announce anything while i'm gone thank u i love you
2017-En-40131,@HannahFJames I'm distraught! 😭 Candice and her pout can piss off,sadness,3: high amount of sadness can be inferred,3,I'm distraught! loudly_crying_face Candice and her pout can piss off,i'm distraught! loudly_crying_face candice and her pout can piss off
2017-En-41100,I might even be on the verge of depression.,sadness,3: high amount of sadness can be inferred,3,I might even be on the verge of depression.,i might even be on the verge of depression.
2017-En-40945,@thixotropic No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.,sadness,2: moderate amount of sadness can be inferred,2,No. Was so sudden. Hasn't sunk in yet. With Leo I knew it was coming.,no. was so sudden. hasn't sunk in yet. with leo i knew it was coming.
2017-En-40571,@patthemanager how could I work with @chancetherapper . ? #serious,sadness,0: no sadness can be inferred,0,how could I work with . ? serious,how could i work with . ? serious
2017-En-40417,@SandraTXAS @6bird4 @CajunKangaroo @justanavywife please. Or you could be clouded by your passion. Emotion leads you from the truth.,sadness,1: low amount of sadness can be inferred,1,please. Or you could be clouded by your passion. Emotion leads you from the truth.,please. or you could be clouded by your passion. emotion leads you from the truth.
2017-En-40442,. @UNFCCC @uncclearn The problem is the time it has taken to do this means its going to be out of date already. #sadly,sadness,1: low amount of sadness can be inferred,1,. The problem is the time it has taken to do this means its going to be out of date already. sadly,. the problem is the time it has taken to do this means its going to be out of date already. sadly
2017-En-40124,Nasty nasty chilly rain has put a damper on my afternoon cigar.  This is NOT a good thing. @cspanwj And FOUR #CongressCritters tomorrow?,sadness,3: high amount of sadness can be inferred,3,Nasty nasty chilly rain has put a damper on my afternoon cigar. This is NOT a good thing. And FOUR CongressCritters tomorrow?,nasty nasty chilly rain has put a damper on my afternoon cigar. this is not a good thing. and four congresscritters tomorrow?
2017-En-41250,"The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes",sadness,0: no sadness can be inferred,0,"The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes","the animals, the animals\ntrap trap trap till the cage is full\nthe cage is full, stay awake\nin the dark, count mistakes"
2017-En-41197,@againstallaudss @groovydadad @Thelostchild5 @MHChat indeed &amp; is sadness unavoidable? #MHChat,sadness,3: high amount of sadness can be inferred,3,indeed &amp; is sadness unavoidable? MHChat,indeed &amp; is sadness unavoidable? mhchat
2017-En-40903,Don't ever grow weary doing good....Don't just see the headlines; look at the trend lines for hope.' @billclinton #CGI2016,sadness,0: no sadness can be inferred,0,Don't ever grow weary doing good....Don't just see the headlines; look at the trend lines for hope.' CGI2016,don't ever grow weary doing good....don't just see the headlines; look at the trend lines for hope.' cgi2016
2017-En-40941,@BokuNoGio AND his momma was worse than Tony sopranos momma #wow  #history #major,sadness,0: no sadness can be inferred,0,AND his momma was worse than Tony sopranos momma wow history major,and his momma was worse than tony sopranos momma wow history major
2017-En-41029,"we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success  #perfection #fortunate #mixed",sadness,1: low amount of sadness can be inferred,1,"we never taste happiness in perfection, our most fortunate successes are mixed with sadness. success perfection fortunate mixed","we never taste happiness in perfection, our most fortunate successes are mixed with sadness. success perfection fortunate mixed"
2017-En-41443,Got a #serious #hyper #predator #heckler situation over here,sadness,1: low amount of sadness can be inferred,1,Got a serious hyper predator heckler situation over here,got a serious hyper predator heckler situation over here
2017-En-41339,@Tanzynia sadly David D is no longer with us imagine both together wow,sadness,1: low amount of sadness can be inferred,1,sadly David D is no longer with us imagine both together wow,sadly david d is no longer with us imagine both together wow
2017-En-40922,i am about to find the sadness in graham's lyrics,sadness,2: moderate amount of sadness can be inferred,2,i am about to find the sadness in graham's lyrics,i am about to find the sadness in graham's lyrics
2017-En-40163,Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,sadness,2: moderate amount of sadness can be inferred,2,Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,hate knowing i have to get up at half 5 for gym in the morning it's so depressing
2017-En-40396,"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk",sadness,1: low amount of sadness can be inferred,1,"Literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk","literally had a guy (a some-would-say-successful guy) tell me 'this ship will sail' kay guy, first, you're working with a sub, last, it sunk"
2017-En-40918,The pine colada starburst nasty. Don't @ me,sadness,0: no sadness can be inferred,0,The pine colada starburst nasty. Don't @ me,the pine colada starburst nasty. don't @ me
2017-En-40222,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld,sadness,2: moderate amount of sadness can be inferred,2,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' ourworld,it's sad when your man leaves work a little bit late and your worst fear is 'oh no!! did he get stopped by the police?!?! ' ourworld
2017-En-41179,@phil500 \nSo sadden \nSpunky a beautiful dog\nA sad story a lovely happy\nAn loved dog \nPlay little one have fun you\nare so loved,sadness,1: low amount of sadness can be inferred,1,\nSo sadden \nSpunky a beautiful dog\nA sad story a lovely happy\nAn loved dog \nPlay little one have fun you\nare so loved,\nso sadden \nspunky a beautiful dog\na sad story a lovely happy\nan loved dog \nplay little one have fun you\nare so loved
2017-En-20267,"Rooney ! Oh dear, oh dear ! Fucking dreadful 🙈⚽️⚽️",sadness,2: moderate amount of sadness can be inferred,2,"Rooney ! Oh dear, oh dear ! Fucking dreadful see-no-evil_monkeysoccer_ballsoccer_ball","rooney ! oh dear, oh dear ! fucking dreadful see-no-evil_monkeysoccer_ballsoccer_ball"
2017-En-40326,"What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. #playoffs? #NJDevils",sadness,2: moderate amount of sadness can be inferred,2,"What's good is that we already hit rock bottom, even though I'm about two more seasons away from new depths of despair. playoffs? NJDevils","what's good is that we already hit rock bottom, even though i'm about two more seasons away from new depths of despair. playoffs? njdevils"
2017-En-41500,"Happy Birthday Roy Buchanan, born on this day in 1939. #roybuchanan #guitar #blues #happybrithday",sadness,0: no sadness can be inferred,0,"Happy Birthday Roy Buchanan, born on this day in 1939. roybuchanan guitar blues happybrithday","happy birthday roy buchanan, born on this day in 1939. roybuchanan guitar blues happybrithday"
2017-En-41275,"There will be no #gaming video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you #StandUpToCancer",sadness,3: high amount of sadness can be inferred,3,"There will be no gaming video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you StandUpToCancer","there will be no gaming video today. an old friend of mine passed last night, so i'm taking some time to grieve. thank you standuptocancer"
2017-En-41112,@HonestAndFrank but  @BillCosby drugged and raped those women. At least you and Barb were sober and consenting!!,sadness,0: no sadness can be inferred,0,but drugged and raped those women. At least you and Barb were sober and consenting!!,but drugged and raped those women. at least you and barb were sober and consenting!!
2017-En-40676,Do not be discouraged by a slowing sales market. This will test your business model and pinpoint #strengths and #weaknesses.' @Ken_Dunn,sadness,0: no sadness can be inferred,0,Do not be discouraged by a slowing sales market. This will test your business model and pinpoint strengths and weaknesses.',do not be discouraged by a slowing sales market. this will test your business model and pinpoint strengths and weaknesses.'
2017-En-40130,When will the weeks full of Mondays end?? #disheartened,sadness,3: high amount of sadness can be inferred,3,When will the weeks full of Mondays end?? disheartened,when will the weeks full of mondays end?? disheartened
2017-En-40093,. @KotakBankLtd @udaykotak official got in touch. Issue not addressed. #unhappy #patheticservices,sadness,3: high amount of sadness can be inferred,3,. official got in touch. Issue not addressed. unhappy patheticservices,. official got in touch. issue not addressed. unhappy patheticservices
2017-En-41493,@AshleyCWilson @MrDavidHobbs @IndyCaronNBCSN Glad the TV coverage was so successful because the attendance looked pretty dismal.,sadness,1: low amount of sadness can be inferred,1,Glad the TV coverage was so successful because the attendance looked pretty dismal.,glad the tv coverage was so successful because the attendance looked pretty dismal.
2017-En-40447,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,sadness,1: low amount of sadness can be inferred,1,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,sometimes i think the british political landscape is desolate and then i look over at the foaming wasteland of the us and think we're ok
2017-En-22017,@iTriborg — make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —,sadness,1: low amount of sadness can be inferred,1,— make him feel vigorous. 'Fine. You can kill me now.' Said Hestia with a display of only despair rather than her joyful —,— make him feel vigorous. 'fine. you can kill me now.' said hestia with a display of only despair rather than her joyful —
2017-En-40423,History repeating itself..GAA is our culture how dare anyone think it's ok to discourage any Irish person from attending any match or final,sadness,1: low amount of sadness can be inferred,1,History repeating itself..GAA is our culture how dare anyone think it's ok to discourage any Irish person from attending any match or final,history repeating itself..gaa is our culture how dare anyone think it's ok to discourage any irish person from attending any match or final
2017-En-40591,Do not grow weary of doing good' a lasting legacy @billclinton @ClintonGlobal #CGI2016 #thankfulmoment @ProjectThankful,sadness,0: no sadness can be inferred,0,Do not grow weary of doing good' a lasting legacy CGI2016 thankfulmoment,do not grow weary of doing good' a lasting legacy cgi2016 thankfulmoment
2017-En-21965,Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!,sadness,0: no sadness can be inferred,0,Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!,remember your journey is unique! don't get discouraged because you're comparing your journey to someone else's. you will get there!
2017-En-40675,"@beIIrkes Es, I'm serious 23/8",sadness,0: no sadness can be inferred,0,"Es, I'm serious 23/8","es, i'm serious 23/8"
2017-En-40525,"Kudos to TC for benching Bruce. He isn't helping the team, so he rides pine. We have games to win. Discussion over. #Mets",sadness,0: no sadness can be inferred,0,"Kudos to TC for benching Bruce. He isn't helping the team, so he rides pine. We have games to win. Discussion over. Mets","kudos to tc for benching bruce. he isn't helping the team, so he rides pine. we have games to win. discussion over. mets"
2017-En-40521,@duncantrussell does Remo Williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?,sadness,0: no sadness can be inferred,0,does Remo Williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?,does remo williams ever actually 'save' anyone or does he just sulk around killing random undesirables ?
2017-En-40402,November #canola lost $5.50 to $464.20 per tonne.,sadness,1: low amount of sadness can be inferred,1,November canola lost $5.50 to $464.20 per tonne.,november canola lost $5.50 to $464.20 per tonne.
2017-En-20568,"When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love 🎶",sadness,2: moderate amount of sadness can be inferred,2,"When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love musical_notes","when the sadness leaves you broken in your bed, i will hold you in the depths of your despair, and it's all in the name of love musical_notes"
2017-En-40137,@WilsonsWorld I was in high school and remember helping neighbors clean up back home in Greenville.  Pretty sobering stuff.  #sadness,sadness,3: high amount of sadness can be inferred,3,I was in high school and remember helping neighbors clean up back home in Greenville. Pretty sobering stuff. sadness,i was in high school and remember helping neighbors clean up back home in greenville. pretty sobering stuff. sadness
2017-En-41076,"@John_Hanna he has become so dreary, also, yes...",sadness,1: low amount of sadness can be inferred,1,"he has become so dreary, also, yes...","he has become so dreary, also, yes..."
2017-En-41419,@AniahROSE I know smh. My heart sunk into my stomach.,sadness,3: high amount of sadness can be inferred,3,I know smh. My heart sunk into my stomach.,i know smh. my heart sunk into my stomach.
2017-En-40712,@RashidAlMaktoum For #serious #intermediaries all required info about #project or #Owner will be mailed.,sadness,0: no sadness can be inferred,0,For serious intermediaries all required info about project or Owner will be mailed.,for serious intermediaries all required info about project or owner will be mailed.
2017-En-41478,Ibiza blues hitting me hard already wow,sadness,3: high amount of sadness can be inferred,3,Ibiza blues hitting me hard already wow,ibiza blues hitting me hard already wow
2017-En-40459,As I lost my heart to you there in the dark.. Underneath the stars 🎧,sadness,1: low amount of sadness can be inferred,1,As I lost my heart to you there in the dark.. Underneath the stars headphone,as i lost my heart to you there in the dark.. underneath the stars headphone
2017-En-41409,Should've stayed at school cause ain't nobody here,sadness,0: no sadness can be inferred,0,Should've stayed at school cause ain't nobody here,should've stayed at school cause ain't nobody here
2017-En-41470,Up on melancholy hill,sadness,3: high amount of sadness can be inferred,3,Up on melancholy hill,up on melancholy hill
2017-En-40974,@downseung I'm sorry about your loss... no one should ever give you shit for taking your time to mourn. No matter how long it takes.,sadness,3: high amount of sadness can be inferred,3,I'm sorry about your loss... no one should ever give you shit for taking your time to mourn. No matter how long it takes.,i'm sorry about your loss... no one should ever give you shit for taking your time to mourn. no matter how long it takes.
2017-En-41331,@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter ,sadness,2: moderate amount of sadness can be inferred,2,so you were owned by losers on Twitter,so you were owned by losers on twitter
2017-En-40512,"Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'",sadness,0: no sadness can be inferred,0,"Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'","sky news still pushing the brexit gloom line, managing to ignore the fact it's simply not happening. 'but in the future.....'"
2017-En-41327,@Conorojo Loool understand the pessimism but it will 😂,sadness,0: no sadness can be inferred,0,Loool understand the pessimism but it will face_with_tears_of_joy,loool understand the pessimism but it will face_with_tears_of_joy
2017-En-41172,@glenberube @DonnaGrantis @idanielsenbass @HannahJWelton watching this again makes me weep tears of joy and tears of sadness that he's gone,sadness,2: moderate amount of sadness can be inferred,2,watching this again makes me weep tears of joy and tears of sadness that he's gone,watching this again makes me weep tears of joy and tears of sadness that he's gone
2017-En-41509,"... Huh. Perhaps... Because we're both so dreary, we get along well?",sadness,2: moderate amount of sadness can be inferred,2,"... Huh. Perhaps... Because we're both so dreary, we get along well?","... huh. perhaps... because we're both so dreary, we get along well?"
2017-En-20885,the ending of how I met your mother is dreadful,sadness,0: no sadness can be inferred,0,the ending of how I met your mother is dreadful,the ending of how i met your mother is dreadful
2017-En-40073,Groom gloom.,sadness,3: high amount of sadness can be inferred,3,Groom gloom.,groom gloom.
2017-En-40063,"@pureleine though lately with how bad my depression has been i feel like my body is like just, taking what little it can get",sadness,3: high amount of sadness can be inferred,3,"though lately with how bad my depression has been i feel like my body is like just, taking what little it can get","though lately with how bad my depression has been i feel like my body is like just, taking what little it can get"
2017-En-40721,these grown ass lil boys yeah i can't take them serious.,sadness,0: no sadness can be inferred,0,these grown ass lil boys yeah i can't take them serious.,these grown ass lil boys yeah i can't take them serious.
2017-En-41081,"A MOMENT:\nIf you kill it in the spirit, it will die in the natural!!!'-@PRINCESSTAYE  #murder #suicide #depression #racism #pride",sadness,3: high amount of sadness can be inferred,3,"A MOMENT\nIf you kill it in the spirit, it will die in the natural!!!'- murder suicide depression racism pride","a moment\nif you kill it in the spirit, it will die in the natural!!!'- murder suicide depression racism pride"
2017-En-40870,Refuse to let myself get discouraged.,sadness,0: no sadness can be inferred,0,Refuse to let myself get discouraged.,refuse to let myself get discouraged.
2017-En-40198,@RossKemp great programme tonight #sad #upsetting #extremeworld,sadness,2: moderate amount of sadness can be inferred,2,great programme tonight sad upsetting extremeworld,great programme tonight sad upsetting extremeworld
2017-En-22180,"Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight",sadness,1: low amount of sadness can be inferred,1,"Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight","rooneys fucking untouchable isn't he? been fucking dreadful again, depay has looked decent(ish)tonight"
2017-En-41335,@diamonde my heart just sunk.,sadness,3: high amount of sadness can be inferred,3,my heart just sunk.,my heart just sunk.
2017-En-40620,"LOL! @TheFrankJLopes was just awarded the “F” bomb trophy on #AutoDealerLive, @RealMatKoenig :) #serious",sadness,0: no sadness can be inferred,0,"LOL! was just awarded the “F” bomb trophy on AutoDealerLive, ) serious","lol! was just awarded the “f” bomb trophy on autodealerlive, ) serious"
2017-En-41137,@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS,sadness,0: no sadness can be inferred,0,Oh and I play it capo 2nd fret in a G position RS,oh and i play it capo 2nd fret in a g position rs
2017-En-40697,The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,sadness,0: no sadness can be inferred,0,The American Idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert I am forever grateful,the american idiot record turns twelve today it changed my preppy middle school heart into a desolate punk rock desert i am forever grateful
2017-En-40926,are you feeling horribly depressed and despondent about life and your future' - @lauraroyden always knows just what to say,sadness,2: moderate amount of sadness can be inferred,2,are you feeling horribly depressed and despondent about life and your future' - always knows just what to say,are you feeling horribly depressed and despondent about life and your future' - always knows just what to say
2017-En-41087,"Being at the airport is so depressing.. watching all the loved up couples and cute people coming off holiday,too cute..hurry up November ✈️",sadness,2: moderate amount of sadness can be inferred,2,"Being at the airport is so depressing.. watching all the loved up couples and cute people coming off holiday,too cute..hurry up November airplane","being at the airport is so depressing.. watching all the loved up couples and cute people coming off holiday,too cute..hurry up november airplane"
2017-En-41260,This nigga doesn't even look for his real family 🙄😂 #sad,sadness,3: high amount of sadness can be inferred,3,This nigga doesn't even look for his real family face_with_rolling_eyesface_with_tears_of_joy sad,this nigga doesn't even look for his real family face_with_rolling_eyesface_with_tears_of_joy sad
2017-En-40216,@TaylaStJames it happens and Vegas isn't the only origin thats prevelant #sadly,sadness,2: moderate amount of sadness can be inferred,2,it happens and Vegas isn't the only origin thats prevelant sadly,it happens and vegas isn't the only origin thats prevelant sadly
2017-En-40852,and for inconsolable Oxford academics - 'Brussels should just ignore the #Brexit vote and tell the UK it can't leave the EU....ever....wah',sadness,1: low amount of sadness can be inferred,1,and for inconsolable Oxford academics - 'Brussels should just ignore the Brexit vote and tell the UK it can't leave the EU....ever....wah',and for inconsolable oxford academics - 'brussels should just ignore the brexit vote and tell the uk it can't leave the eu....ever....wah'
2017-En-40956,@rosalilium I'm wearing all black tomorrow to mourn. 😭💔,sadness,3: high amount of sadness can be inferred,3,I'm wearing all black tomorrow to mourn. loudly_crying_facebroken_heart,i'm wearing all black tomorrow to mourn. loudly_crying_facebroken_heart
2017-En-41013,so probably hunger and depression and dissociating equals a weird time anything else,sadness,3: high amount of sadness can be inferred,3,so probably hunger and depression and dissociating equals a weird time anything else,so probably hunger and depression and dissociating equals a weird time anything else
2017-En-40865,@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍,sadness,0: no sadness can be inferred,0,I've just found out it's Candice and not Candace. She can pout all she likes for me smiling_face_with_heart-eyes,i've just found out it's candice and not candace. she can pout all she likes for me smiling_face_with_heart-eyes
2017-En-40760,"I'm so proud he understands this, he shows love, thought and compassion    and it's not done in a clouded way..",sadness,0: no sadness can be inferred,0,"I'm so proud he understands this, he shows love, thought and compassion and it's not done in a clouded way..","i'm so proud he understands this, he shows love, thought and compassion and it's not done in a clouded way.."
2017-En-40761,blues bar,sadness,0: no sadness can be inferred,0,blues bar,blues bar
2017-En-41114,David Gilmour's biggest compliment? B.B. King asked him after a gig if he was born in Mississippi #pinkfloyd #theblues #davidgilmour #blues,sadness,0: no sadness can be inferred,0,David Gilmour's biggest compliment? B.B. King asked him after a gig if he was born in Mississippi pinkfloyd theblues davidgilmour blues,david gilmour's biggest compliment? b.b. king asked him after a gig if he was born in mississippi pinkfloyd theblues davidgilmour blues
2017-En-40411,@EmotionalLimine you're sadly mistaken if you think I'd make a tweet for an isolated comment by a random twitter user.,sadness,1: low amount of sadness can be inferred,1,you're sadly mistaken if you think I'd make a tweet for an isolated comment by a random twitter user.,you're sadly mistaken if you think i'd make a tweet for an isolated comment by a random twitter user.
2017-En-40666,"Marcos Rojo Marcos Rojo running down the wing. Loved by the blues, feared by the reds",sadness,0: no sadness can be inferred,0,"Marcos Rojo Marcos Rojo running down the wing. Loved by the blues, feared by the reds","marcos rojo marcos rojo running down the wing. loved by the blues, feared by the reds"
2017-En-40054,@Hayles_101 The three R's depress me.,sadness,3: high amount of sadness can be inferred,3,The three R's depress me.,the three r's depress me.
2017-En-40497,"Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. #youarenotalone #nooneisalone",sadness,0: no sadness can be inferred,0,"Sometimes people leave you halfway through the wood. Do not let it grieve you, no one leaves for good. youarenotalone nooneisalone","sometimes people leave you halfway through the wood. do not let it grieve you, no one leaves for good. youarenotalone nooneisalone"
2017-En-40403,"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",sadness,1: low amount of sadness can be inferred,1,"With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer","with a frown, she let's out a distraught 'gardevoir' saying that she wishes she had a trainer"
2017-En-41376,@1ChiefsDan Is that pessimism or do you just want him to get another week of rest and healing?,sadness,0: no sadness can be inferred,0,Is that pessimism or do you just want him to get another week of rest and healing?,is that pessimism or do you just want him to get another week of rest and healing?
2017-En-40236,Gonna be a loooooong year as a Browns fan. Longer than normal and that's #sad,sadness,2: moderate amount of sadness can be inferred,2,Gonna be a loooooong year as a Browns fan. Longer than normal and that's sad,gonna be a loooooong year as a browns fan. longer than normal and that's sad
2017-En-40119,"This room is rather dreary, but we endure what we must.",sadness,3: high amount of sadness can be inferred,3,"This room is rather dreary, but we endure what we must.","this room is rather dreary, but we endure what we must."
2017-En-40825,"@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay #blues",sadness,1: low amount of sadness can be inferred,1,"hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay blues","hi dom i saw u at notts county away, looking for 1 mufc away ticket will pay blues"
2017-En-41336,I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness,sadness,3: high amount of sadness can be inferred,3,I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. depression sad sadness,i feel like singing the song human sadness by julian cassablancas and the voidz or some other sad music. depression sad sadness
